Month,Weekly_Sales
9.0,120231.85
9.0,10639.9
9.0,27062.4
9.0,14683.8
9.0,73275.06
9.0,39786.2
9.0,35332.51
9.0,23047.82
9.0,16230.93
9.0,79528.19
9.0,19273.81
9.0,27812.27
9.0,42061.9
9.0,79572.73
9.0,12434.42
9.0,17336.4
9.0,15939.77
9.0,13815.38
9.0,28647.06
9.0,33124.95
9.0,13597.0
9.0,64086.92
9.0,11656.35
9.0,21223.23
9.0,74321.75
9.0,73704.45
9.0,17754.9
9.0,51472.28
9.0,11952.25
9.0,159306.23
9.0,44023.1
9.0,140673.12
9.0,33971.02
9.0,10473.54
9.0,17041.52
9.0,24077.06
9.0,36630.81
9.0,29532.44
9.0,35773.78
9.0,53855.55
9.0,34169.06
9.0,44375.4
9.0,50338.54
9.0,13684.76
9.0,13854.57
9.0,20136.16
9.0,144877.75
9.0,28296.17
9.0,127394.62
9.0,17928.11
9.0,58911.45
9.0,104561.17
9.0,20371.24
9.0,50208.22
9.0,34851.28
9.0,30928.89
9.0,35798.64
9.0,12303.49
9.0,67643.54
9.0,30227.04
9.0,11994.48
9.0,86643.76
9.0,13927.23
9.0,72717.41
9.0,77133.31
9.0,11775.08
9.0,13953.68
9.0,14307.57
9.0,12485.5
9.0,16566.67
9.0,42856.79
9.0,15274.97
9.0,76293.43
9.0,172475.45
9.0,22676.62
9.0,42996.66
9.0,35054.45
9.0,10729.42
9.0,26873.82
9.0,14686.87
9.0,11633.83
9.0,48288.75
9.0,30041.89
9.0,20990.04
9.0,13174.98
9.0,29543.48
9.0,50720.79
9.0,70186.88
9.0,14766.57
9.0,61985.14
9.0,136196.93
9.0,36918.05
9.0,34942.37
9.0,91748.75
9.0,30366.11
9.0,49604.44
9.0,14590.99
9.0,14019.92
9.0,49472.94
9.0,29045.51
9.0,34500.18
9.0,14122.88
9.0,78614.15
9.0,17217.14
9.0,12591.55
9.0,75033.57
9.0,13569.2
9.0,17546.59
9.0,41407.74
9.0,159841.27
9.0,17387.95
9.0,74565.52
9.0,21542.73
9.0,119132.23
9.0,26978.48
9.0,40792.11
9.0,11960.19
9.0,48684.59
9.0,50569.23
9.0,136320.32
9.0,34802.59
9.0,17602.26
9.0,18223.26
9.0,12961.88
9.0,53690.73
9.0,17552.54
9.0,69230.34
9.0,40262.78
9.0,77533.43
9.0,33360.29
9.0,12479.35
9.0,47698.32
9.0,30357.35
9.0,27836.29
9.0,35156.52
9.0,13899.96
9.0,36964.11
9.0,49633.57
9.0,14365.38
9.0,79392.93
9.0,10554.77
9.0,12976.11
9.0,12882.39
9.0,171956.21
9.0,31124.82
9.0,16496.86
9.0,72574.92
9.0,13982.51
9.0,15799.2
9.0,75553.76
9.0,124090.48
9.0,40831.88
9.0,23577.76
9.0,22530.64
10.0,30119.94
10.0,146504.82
10.0,14424.32
10.0,16288.79
10.0,57189.74
10.0,22871.0
10.0,54245.77
10.0,12697.49
10.0,71678.31
10.0,11661.53
10.0,32508.62
10.0,18972.06
10.0,65327.9
10.0,26212.24
10.0,37452.59
10.0,64006.1
10.0,54237.09
10.0,40847.24
10.0,85817.13
10.0,38042.36
10.0,30594.07
10.0,18212.55
10.0,10060.2
10.0,42724.15
10.0,37396.86
10.0,44538.63
10.0,13224.01
10.0,16464.96
10.0,78465.18
10.0,18690.8
10.0,14907.34
10.0,10653.86
10.0,14706.66
10.0,20448.54
10.0,80885.78
10.0,30615.12
10.0,24119.21
10.0,10889.12
10.0,136150.82
10.0,194865.26
10.0,45361.55
10.0,24358.43
10.0,11552.42
10.0,78299.35
10.0,31811.65
10.0,48812.82
10.0,13204.47
10.0,36875.3
10.0,51022.42
10.0,18721.84
10.0,11773.66
10.0,14600.37
10.0,29961.75
10.0,15627.27
10.0,20403.78
10.0,30822.63
10.0,134564.08
10.0,17277.1
10.0,31141.07
10.0,50613.39
10.0,73024.33
10.0,18157.3
10.0,34763.08
10.0,63324.22
10.0,52186.95
10.0,17977.62
10.0,69051.3
10.0,82763.03
10.0,33911.6
10.0,20573.07
10.0,29028.89
10.0,73460.3
10.0,17091.75
10.0,17894.3
10.0,126101.13
10.0,22791.49
10.0,27920.62
10.0,26641.26
10.0,38395.98
10.0,48179.54
10.0,41003.77
10.0,26413.7
10.0,16909.8
10.0,174861.48
10.0,12182.52
10.0,10991.17
10.0,85378.37
10.0,47925.47
10.0,16940.74
10.0,17423.69
10.0,36661.79
10.0,140546.86
10.0,36738.11
10.0,16979.75
10.0,61428.09
10.0,34303.35
10.0,13983.19
10.0,38777.21
10.0,15936.74
10.0,61474.31
10.0,71943.58
10.0,129683.06
10.0,31705.19
10.0,31454.01
10.0,19256.98
10.0,14055.9
10.0,49135.39
10.0,50794.69
10.0,13542.89
10.0,42285.58
10.0,20334.98
10.0,75439.06
10.0,74810.3
10.0,85211.51
10.0,14230.48
10.0,28738.59
10.0,13607.04
10.0,30725.23
10.0,13850.52
10.0,26743.88
10.0,89399.0
10.0,26695.61
10.0,11535.69
10.0,176631.51
10.0,39894.92
10.0,73779.76
10.0,18898.31
10.0,44259.0
10.0,54998.42
10.0,19610.72
10.0,14653.97
10.0,24497.52
10.0,73093.56
10.0,11927.13
10.0,16063.16
10.0,63550.37
10.0,17648.11
10.0,66281.35
10.0,126575.61
10.0,17234.71
10.0,35098.55
10.0,18718.93
10.0,15843.07
10.0,125507.96
10.0,71997.55
10.0,15360.94
10.0,14886.04
10.0,31735.03
10.0,28561.41
10.0,46940.97
10.0,10463.81
10.0,165500.6
10.0,12740.57
10.0,30939.0
10.0,83303.04
10.0,36330.39
10.0,25306.03
10.0,29882.97
10.0,20389.97
10.0,13465.4
10.0,40924.39
10.0,88670.96
10.0,75386.48
10.0,14293.44
10.0,46995.82
10.0,22673.95
10.0,42913.17
10.0,21242.32
10.0,13678.61
10.0,71394.51
11.0,55443.94
11.0,79052.18
11.0,13473.33
11.0,18765.16
11.0,38090.36
11.0,57915.81
11.0,77859.95
11.0,15933.28
11.0,65539.6
11.0,29326.76
11.0,31313.07
11.0,50957.05
11.0,32290.71
11.0,18530.7
11.0,65915.65
11.0,17838.22
11.0,30703.46
11.0,15398.2
11.0,10001.71
11.0,18332.14
11.0,17702.25
11.0,78658.38
11.0,181936.16
11.0,23259.29
11.0,51405.72
11.0,13228.73
11.0,15629.97
11.0,15531.09
11.0,26446.33
11.0,27849.81
11.0,40409.73
11.0,14278.72
11.0,47204.93
11.0,128208.42
11.0,125639.64
11.0,27787.78
11.0,76642.75
11.0,15744.89
11.0,47958.93
11.0,24603.74
11.0,84231.13
11.0,74392.8
11.0,52015.53
11.0,79776.3
11.0,80333.23
11.0,32067.74
11.0,34623.19
11.0,51080.73
11.0,14989.7
11.0,39971.27
11.0,17700.65
11.0,27520.26
11.0,133140.41
11.0,18389.84
11.0,37430.55
11.0,10514.72
11.0,27659.77
11.0,37869.51
11.0,15267.63
11.0,31813.15
11.0,25376.69
11.0,66852.1
11.0,19541.28
11.0,130479.92
11.0,79035.13
11.0,24713.35
11.0,58840.47
11.0,27988.45
11.0,27124.08
11.0,29045.43
11.0,86775.9
11.0,19250.43
11.0,14402.99
11.0,10563.28
11.0,17707.64
11.0,45500.37
11.0,90335.2
11.0,16500.45
11.0,195400.31
11.0,49667.83
11.0,27803.31
11.0,16843.1
11.0,64759.5
11.0,77504.59
11.0,16712.15
11.0,31592.34
11.0,18750.37
11.0,11597.7
11.0,32045.3
11.0,31981.17
11.0,74794.8
11.0,49976.22
11.0,16727.23
11.0,31660.03
11.0,18485.46
11.0,65491.9
11.0,10211.38
11.0,76373.07
11.0,30597.61
11.0,62274.02
11.0,17650.56
11.0,14551.24
11.0,65646.16
11.0,17605.61
11.0,28475.37
11.0,32843.66
11.0,14206.28
11.0,16204.38
11.0,35870.46
11.0,21712.59
11.0,36933.34
11.0,11785.53
11.0,13472.37
11.0,85851.61
11.0,11094.28
11.0,198586.52
11.0,44570.3
11.0,133252.11
11.0,26093.98
11.0,131740.73
11.0,16993.27
11.0,20139.65
11.0,72100.42
11.0,23322.25
11.0,33948.41
11.0,70448.98
11.0,47329.56
11.0,80303.6
11.0,41718.92
11.0,20841.64
11.0,77610.95
11.0,66888.96
11.0,57972.21
11.0,32750.34
11.0,16264.98
11.0,13768.37
11.0,268877.83
11.0,69642.23
11.0,10922.34
11.0,10411.75
11.0,23049.42
11.0,18940.99
11.0,38697.89
11.0,15829.53
11.0,49803.81
11.0,22899.28
11.0,18956.16
11.0,44759.43
11.0,11772.5
11.0,29272.8
11.0,141897.78
11.0,23029.81
11.0,208505.63
11.0,18711.05
11.0,78469.51
11.0,33220.9
11.0,52495.26
11.0,32915.51
11.0,36542.77
11.0,74229.96
11.0,36870.94
11.0,72828.68
11.0,81690.27
11.0,23109.63
11.0,45052.23
11.0,214959.77
11.0,24420.03
11.0,30769.4
11.0,20757.16
11.0,42403.67
11.0,190166.16
11.0,46915.44
11.0,72397.26
11.0,11254.79
11.0,25441.93
11.0,14147.36
11.0,12225.0
11.0,10470.69
11.0,137469.63
12.0,42354.37
12.0,35922.52
12.0,13752.19
12.0,27835.04
12.0,12273.97
12.0,17698.8
12.0,29787.49
12.0,115917.95
12.0,83384.91
12.0,13736.06
12.0,13262.0
12.0,59460.6
12.0,36946.95
12.0,160733.87
12.0,22202.3
12.0,25639.98
12.0,41629.21
12.0,74415.72
12.0,13945.87
12.0,42137.94
12.0,70528.75
12.0,67968.13
12.0,39487.75
12.0,22007.05
12.0,98709.88
12.0,19166.67
12.0,14750.13
12.0,16582.02
12.0,12761.11
12.0,27646.56
12.0,10383.82
12.0,14606.82
12.0,56835.66
12.0,30788.08
12.0,52349.08
12.0,47471.94
12.0,105751.67
12.0,43873.05
12.0,34837.49
12.0,81024.67
12.0,17300.0
12.0,117086.15
12.0,22289.66
12.0,21251.63
12.0,10801.16
12.0,39576.63
12.0,19644.27
12.0,31976.77
12.0,86435.89
12.0,163283.56
12.0,19453.88
12.0,31721.65
12.0,46588.14
12.0,43753.04
12.0,15826.3
12.0,79808.55
12.0,19199.4
12.0,19133.71
12.0,23596.38
12.0,24695.25
12.0,52788.52
12.0,46428.53
12.0,15413.61
12.0,27009.9
12.0,10352.66
12.0,81644.24
12.0,41223.82
12.0,132235.22
12.0,49869.81
12.0,66907.83
12.0,53138.85
12.0,93648.98
12.0,94292.56
12.0,17446.48
12.0,17898.68
12.0,17359.64
12.0,56027.95
12.0,64207.07
12.0,29089.35
12.0,22968.83
12.0,48216.73
12.0,86259.17
12.0,92192.72
12.0,138234.83
12.0,12735.11
12.0,19668.54
12.0,25891.14
12.0,194473.59
12.0,19630.79
12.0,30573.79
12.0,97917.66
12.0,57024.36
12.0,21245.79
12.0,32082.63
12.0,58936.94
12.0,77400.23
12.0,46501.33
12.0,10229.95
12.0,189804.04
12.0,39962.67
12.0,57027.37
12.0,12489.73
12.0,56385.6
12.0,17966.64
12.0,39352.32
12.0,27538.57
12.0,25829.73
12.0,13306.94
12.0,29663.97
12.0,138591.07
12.0,56089.64
12.0,30976.05
12.0,16133.9
12.0,73189.41
12.0,22135.8
12.0,25978.34
12.0,20849.79
12.0,43577.51
12.0,79239.49
12.0,88900.2
12.0,145341.01
12.0,21728.29
12.0,58414.45
12.0,119446.92
12.0,58115.28
12.0,106928.21
12.0,23623.16
12.0,19695.6
12.0,16892.67
12.0,32015.88
12.0,27448.97
12.0,123098.45
12.0,22356.36
12.0,14694.41
12.0,20267.68
12.0,85913.95
12.0,204197.88
12.0,26613.93
12.0,12727.79
12.0,51607.23
12.0,135127.14
12.0,10091.14
12.0,86964.59
12.0,32999.96
12.0,32022.23
12.0,26916.54
12.0,259669.14
12.0,22538.47
12.0,189747.69
12.0,62484.48
12.0,69148.14
12.0,37105.21
12.0,27119.74
12.0,131234.4
12.0,168450.26
12.0,20849.56
12.0,45464.67
12.0,17807.36
12.0,80776.95
12.0,23472.93
12.0,23997.43
12.0,86166.86
12.0,62476.27
12.0,84222.7
12.0,32599.96
12.0,87705.68
12.0,90005.53
12.0,161045.84
12.0,26830.18
12.0,61900.97
12.0,161783.03
12.0,53591.31
12.0,22140.33
12.0,37342.77
12.0,82662.65
12.0,38556.6
12.0,35670.3
12.0,30431.82
12.0,29124.86
12.0,176568.13
12.0,88165.53
12.0,32249.57
12.0,23279.61
12.0,15335.31
12.0,38862.53
12.0,14770.0
12.0,31487.38
12.0,234456.79
12.0,31217.16
12.0,68421.79
12.0,60527.31
12.0,22954.93
12.0,22879.69
12.0,39101.07
12.0,33783.88
12.0,40513.21
12.0,10242.43
12.0,53872.12
12.0,77812.61
12.0,53524.11
12.0,18001.78
12.0,121069.39
12.0,15699.36
12.0,11595.0
12.0,12259.56
12.0,23917.07
12.0,45663.31
12.0,94495.15
12.0,43774.03
12.0,63383.91
12.0,16642.3
12.0,17545.54
12.0,42362.31
12.0,34781.26
12.0,13055.51
12.0,51112.61
12.0,16624.09
12.0,41605.23
12.0,10534.66
12.0,18610.11
12.0,73961.94
12.0,20607.04
12.0,34696.74
12.0,31859.53
12.0,73150.4
12.0,72207.62
12.0,17422.42
12.0,135180.11
12.0,38535.42
12.0,106944.12
12.0,20419.86
1.0,27972.96
1.0,11428.92
1.0,25607.31
1.0,31170.24
1.0,11497.18
1.0,55606.85
1.0,38189.65
1.0,51751.55
1.0,49349.69
1.0,76910.92
1.0,21975.2
1.0,12235.0
1.0,61857.31
1.0,134489.59
1.0,35371.37
1.0,24790.99
1.0,21547.2
1.0,105230.41
1.0,21345.36
1.0,25196.62
1.0,84180.89
1.0,14002.1
1.0,17204.1
1.0,125245.18
1.0,20705.89
1.0,86070.5
1.0,24411.96
1.0,19338.61
1.0,13227.3
1.0,53171.19
1.0,76664.76
1.0,26781.86
1.0,178257.82
1.0,15828.32
1.0,22875.16
1.0,39160.69
1.0,44900.18
1.0,33126.67
1.0,12601.95
1.0,27342.17
1.0,53748.55
1.0,76693.2
1.0,19904.92
1.0,35191.74
1.0,128818.78
1.0,24073.69
1.0,14680.83
1.0,29045.65
1.0,35506.5
1.0,49277.86
1.0,42212.57
1.0,101314.2
1.0,11136.51
1.0,22402.36
1.0,67083.13
1.0,49596.83
1.0,13271.82
1.0,15436.61
1.0,18050.2
1.0,125132.13
1.0,12837.65
1.0,12907.39
1.0,178456.1
1.0,24627.27
1.0,19224.95
1.0,82670.64
1.0,35849.0
1.0,27860.0
1.0,73060.61
1.0,88427.68
1.0,24176.0
1.0,17223.01
1.0,25694.95
1.0,15410.03
1.0,37773.69
1.0,23870.59
1.0,79792.69
1.0,134172.28
1.0,36266.11
1.0,11255.23
1.0,72312.23
1.0,23728.93
1.0,26833.68
1.0,34620.82
1.0,54867.26
1.0,50307.03
1.0,41403.56
1.0,13871.91
1.0,14646.51
1.0,65424.79
1.0,15326.04
1.0,14548.5
1.0,87983.1
1.0,48063.77
1.0,21366.81
1.0,10191.23
1.0,11480.47
1.0,28267.84
1.0,32105.71
1.0,12567.7
1.0,21519.04
1.0,23100.36
1.0,19241.79
1.0,12620.98
1.0,79511.04
1.0,183930.9
1.0,22516.84
1.0,27106.71
1.0,38596.86
1.0,25630.2
1.0,130353.06
1.0,81993.71
1.0,36925.93
1.0,44176.2
1.0,46195.67
1.0,14067.18
1.0,14074.06
1.0,22887.17
1.0,39204.93
1.0,11751.75
1.0,16542.19
1.0,75288.92
1.0,89040.35
1.0,18893.82
1.0,12164.82
1.0,72510.49
1.0,34503.28
1.0,80803.8
1.0,68333.82
1.0,10872.42
1.0,79054.82
1.0,11839.71
1.0,22483.38
1.0,22726.06
1.0,169990.21
1.0,13296.75
1.0,18274.66
1.0,32572.55
1.0,21032.38
1.0,129810.39
1.0,34827.12
1.0,18251.37
1.0,24380.02
1.0,24519.06
1.0,45810.78
1.0,122766.32
1.0,17392.32
1.0,40978.49
1.0,25739.34
2.0,10920.82
2.0,48984.5
2.0,57641.08
2.0,14521.61
2.0,41042.31
2.0,19119.12
2.0,104838.11
2.0,84045.25
2.0,95613.29
2.0,79368.08
2.0,76526.7
2.0,33697.76
2.0,15746.64
2.0,85579.42
2.0,45232.09
2.0,21696.19
2.0,17424.69
2.0,23333.74
2.0,44867.21
2.0,25676.2
2.0,22263.68
2.0,16855.17
2.0,23648.87
2.0,39080.76
2.0,14698.0
2.0,20160.11
2.0,30563.45
2.0,19857.49
2.0,26298.31
2.0,135237.09
2.0,127633.22
2.0,20509.2
2.0,16907.53
2.0,40584.76
2.0,47963.2
2.0,31366.4
2.0,10468.6
2.0,10962.19
2.0,176393.1
2.0,18413.84
2.0,20893.17
2.0,11267.23
2.0,16274.93
2.0,52228.66
2.0,18428.16
2.0,94354.39
2.0,10609.43
2.0,75615.67
2.0,31727.85
2.0,22554.12
2.0,84217.1
2.0,79285.98
2.0,21033.44
2.0,23888.45
2.0,35307.65
2.0,115164.88
2.0,89909.61
2.0,22196.13
2.0,41824.48
2.0,140289.19
2.0,11859.47
2.0,45174.21
2.0,12332.21
2.0,12978.65
2.0,54778.56
2.0,28304.92
2.0,19199.12
2.0,28101.85
2.0,33197.78
2.0,48474.79
2.0,58166.78
2.0,17532.85
2.0,27021.7
2.0,21651.11
2.0,57911.49
2.0,127230.25
2.0,27819.78
2.0,10063.71
2.0,13169.48
2.0,25105.65
2.0,10574.71
2.0,184390.4
2.0,10260.97
2.0,34682.2
2.0,23621.56
2.0,11125.66
2.0,78639.8
2.0,97548.99
2.0,10150.0
2.0,27190.96
2.0,10309.03
2.0,32226.37
2.0,18366.65
2.0,18930.89
2.0,34464.81
2.0,35985.6
2.0,25952.92
2.0,22573.32
2.0,86728.3
2.0,16611.99
2.0,103929.39
2.0,15057.87
2.0,48685.72
2.0,41413.65
2.0,12570.36
2.0,27510.71
2.0,37794.39
2.0,38959.51
2.0,97961.92
2.0,18109.86
2.0,56076.13
2.0,139598.34
2.0,27322.65
2.0,13360.85
2.0,21336.02
2.0,92776.14
2.0,183899.95
2.0,53641.46
2.0,92448.61
2.0,28013.5
2.0,11255.18
2.0,39547.03
2.0,90079.46
2.0,19234.59
2.0,43055.72
2.0,128560.27
2.0,31128.72
2.0,21037.39
2.0,84216.15
2.0,10115.92
2.0,18239.29
2.0,95614.3
2.0,79672.74
2.0,26696.15
2.0,48718.42
2.0,18301.24
2.0,42120.41
2.0,43275.5
2.0,37277.54
2.0,16784.14
2.0,12830.27
2.0,27321.88
2.0,12916.64
2.0,59336.94
2.0,83652.27
2.0,81112.84
2.0,18352.18
2.0,13206.36
2.0,29539.63
2.0,122213.4
2.0,18829.51
2.0,34801.18
2.0,21580.04
2.0,24741.37
2.0,32924.38
2.0,52793.43
2.0,11706.72
2.0,36101.3
2.0,22309.56
2.0,13421.29
2.0,171124.3
2.0,73468.69
2.0,130408.09
2.0,51160.05
2.0,23311.36
2.0,35019.25
2.0,25188.55
2.0,19206.02
3.0,79378.23
3.0,40418.34
3.0,10464.53
3.0,131569.73
3.0,18680.44
3.0,45297.01
3.0,89392.58
3.0,124697.0
3.0,29278.51
3.0,82325.66
3.0,11724.12
3.0,48118.19
3.0,99141.69
3.0,28742.43
3.0,21894.41
3.0,13975.29
3.0,84808.52
3.0,18233.09
3.0,25279.78
3.0,32475.19
3.0,23819.85
3.0,51222.0
3.0,14103.52
3.0,10300.0
3.0,25098.24
3.0,21905.1
3.0,42791.03
3.0,34686.27
3.0,179407.82
3.0,18612.23
3.0,56152.18
3.0,11582.61
3.0,25734.28
3.0,32938.2
3.0,13662.26
3.0,15978.55
3.0,59077.96
3.0,20025.59
3.0,35447.56
3.0,75202.21
3.0,17629.35
3.0,83777.82
3.0,18596.76
3.0,30999.82
3.0,27320.17
3.0,15298.31
3.0,79275.28
3.0,24704.18
3.0,14774.78
3.0,91943.15
3.0,18052.75
3.0,30062.85
3.0,139546.17
3.0,20129.84
3.0,11550.16
3.0,10658.33
3.0,26938.9
3.0,86011.34
3.0,12259.4
3.0,41883.98
3.0,25318.73
3.0,42033.71
3.0,13874.6
3.0,19922.86
3.0,47430.34
3.0,16593.69
3.0,37634.2
3.0,54334.2
3.0,13363.22
3.0,29284.12
3.0,52480.03
3.0,125017.66
3.0,18901.49
3.0,14642.5
3.0,44023.01
3.0,77130.16
3.0,18162.07
3.0,182558.93
3.0,85994.63
3.0,35286.13
3.0,61246.13
3.0,40317.99
3.0,19439.35
3.0,76149.98
3.0,10689.96
3.0,85988.18
3.0,17958.98
3.0,27184.03
3.0,40939.77
3.0,142018.08
3.0,16528.81
3.0,32708.77
3.0,34510.62
3.0,14571.17
3.0,29712.86
3.0,10518.07
3.0,31235.77
3.0,27852.19
3.0,56784.01
3.0,33667.97
3.0,95564.29
3.0,13987.17
3.0,46971.49
3.0,42340.92
3.0,79836.93
3.0,22573.84
3.0,126458.28
3.0,11114.62
3.0,50586.96
3.0,18919.95
3.0,16692.59
3.0,87954.06
3.0,53098.55
3.0,20816.95
3.0,13466.05
3.0,81846.56
3.0,53840.5
3.0,35140.88
3.0,18142.44
3.0,18345.14
3.0,185618.81
3.0,15111.14
3.0,52403.82
3.0,14637.05
3.0,18638.37
3.0,26913.21
3.0,34704.09
3.0,39863.29
3.0,30635.64
3.0,18754.92
3.0,11828.93
3.0,74317.41
3.0,84784.46
3.0,46686.23
3.0,12638.21
3.0,29452.62
3.0,73167.31
3.0,19213.09
3.0,31953.59
3.0,29032.31
3.0,10662.84
3.0,40596.38
3.0,45254.02
3.0,13698.5
3.0,24969.07
3.0,16973.19
3.0,52382.91
3.0,128482.23
3.0,17423.87
3.0,21402.19
3.0,20138.49
3.0,48963.87
3.0,79882.53
3.0,118024.63
3.0,73116.12
3.0,165498.72
3.0,82435.77
3.0,53886.04
3.0,33644.27
3.0,18088.55
3.0,13001.48
3.0,15855.75
3.0,50941.63
3.0,13889.75
3.0,75263.65
3.0,58730.19
3.0,17878.85
3.0,42403.68
3.0,12969.7
3.0,27220.03
3.0,14091.61
3.0,94936.44
3.0,45615.21
3.0,11851.36
3.0,17669.31
3.0,27999.24
3.0,35231.66
3.0,18999.27
3.0,29650.0
3.0,13128.14
3.0,25556.23
3.0,161155.91
3.0,119967.9
3.0,26601.24
3.0,18166.48
3.0,42213.59
3.0,10086.41
3.0,13859.43
3.0,48742.55
3.0,50236.87
3.0,57767.56
3.0,13642.78
3.0,21448.17
3.0,75620.77
3.0,132780.66
3.0,78640.66
3.0,30627.72
3.0,82388.92
3.0,36546.44
3.0,34903.12
3.0,14605.87
3.0,74885.2
3.0,13129.95
3.0,17842.61
3.0,49812.81
4.0,15182.65
4.0,10714.04
4.0,17958.51
4.0,30028.52
4.0,58496.87
4.0,11349.05
4.0,19182.34
4.0,48675.59
4.0,45776.42
4.0,79850.02
4.0,15479.89
4.0,29957.57
4.0,18792.63
4.0,96937.12
4.0,39599.77
4.0,79088.26
4.0,134449.91
4.0,20309.14
4.0,42900.27
4.0,61697.23
4.0,35903.0
4.0,25823.53
4.0,28898.13
4.0,31024.39
4.0,23225.63
4.0,44265.07
4.0,12790.76
4.0,144294.97
4.0,14256.25
4.0,150715.44
4.0,37472.15
4.0,78998.4
4.0,88118.94
4.0,10999.61
4.0,15516.01
4.0,181895.06
4.0,79843.87
4.0,61396.02
4.0,32942.8
4.0,10002.78
4.0,66117.69
4.0,36675.39
4.0,16904.17
4.0,15877.95
4.0,15922.27
4.0,15697.25
4.0,69614.69
4.0,45814.23
4.0,27321.06
4.0,14433.08
4.0,14597.89
4.0,16702.84
4.0,73437.93
4.0,67427.57
4.0,11754.92
4.0,35988.62
4.0,10602.07
4.0,24495.75
4.0,19484.64
4.0,30166.48
4.0,43614.77
4.0,25442.34
4.0,17753.01
4.0,16767.18
4.0,92665.56
4.0,40534.06
4.0,121511.57
4.0,80368.71
4.0,28093.51
4.0,54785.29
4.0,169090.96
4.0,23050.49
4.0,44747.96
4.0,27815.99
4.0,92193.11
4.0,15074.6
4.0,41814.12
4.0,50818.54
4.0,80651.48
4.0,23659.29
4.0,133299.8
4.0,14800.59
4.0,12518.33
4.0,32454.06
4.0,15501.78
4.0,11064.67
4.0,17860.29
4.0,46610.46
4.0,77712.67
4.0,15143.8
4.0,47356.23
4.0,13142.52
4.0,69964.23
4.0,26088.32
4.0,12055.53
4.0,87986.93
4.0,10101.81
4.0,14791.17
4.0,43543.17
4.0,35568.23
4.0,17262.7
4.0,50236.21
4.0,15625.67
4.0,28676.6
4.0,27447.77
4.0,76918.57
4.0,27434.26
4.0,40128.09
4.0,12880.6
4.0,28108.35
4.0,80023.76
4.0,10587.33
4.0,10306.47
4.0,55087.75
4.0,43551.45
4.0,143214.32
4.0,19821.42
4.0,181183.91
4.0,13055.04
4.0,86477.42
4.0,19478.52
4.0,14726.72
4.0,30200.67
4.0,53454.52
4.0,43232.94
4.0,120707.75
4.0,40101.85
4.0,82077.78
4.0,34873.36
4.0,16866.61
4.0,13418.53
4.0,25121.64
4.0,64449.68
4.0,30773.62
4.0,13785.17
4.0,89458.34
4.0,33271.86
4.0,14644.66
4.0,24784.44
4.0,21739.19
4.0,41473.05
4.0,27234.52
4.0,20283.12
4.0,44086.33
4.0,29578.99
4.0,30013.78
4.0,51331.78
4.0,11063.35
4.0,73656.43
4.0,79554.86
4.0,16626.1
4.0,10768.08
4.0,26451.89
4.0,116738.86
4.0,34657.77
4.0,45661.38
4.0,45076.4
4.0,13614.46
4.0,15761.77
4.0,21581.07
4.0,143472.94
4.0,80370.0
4.0,49197.64
4.0,65226.89
4.0,161420.41
4.0,33266.47
4.0,56718.17
4.0,15004.02
4.0,35130.46
4.0,10983.75
4.0,27882.87
4.0,10283.3
4.0,12641.87
4.0,77716.26
4.0,13817.35
5.0,29582.65
5.0,36828.62
5.0,18864.46
5.0,68315.26
5.0,15024.78
5.0,17871.3
5.0,29691.52
5.0,10223.02
5.0,29672.09
5.0,46750.53
5.0,57101.81
5.0,18146.78
5.0,19686.2
5.0,100523.86
5.0,117007.01
5.0,29625.56
5.0,12936.76
5.0,78806.39
5.0,44037.37
5.0,20794.3
5.0,26527.06
5.0,147328.61
5.0,50503.56
5.0,44497.74
5.0,78176.35
5.0,26424.85
5.0,12389.7
5.0,21220.53
5.0,35378.61
5.0,32032.4
5.0,52005.92
5.0,43292.54
5.0,51872.01
5.0,14224.79
5.0,80372.04
5.0,168438.89
5.0,12755.11
5.0,36983.15
5.0,17546.05
5.0,15361.81
5.0,81842.41
5.0,71924.72
5.0,33998.3
5.0,14803.42
5.0,46330.07
5.0,32908.47
5.0,16036.63
5.0,28516.18
5.0,35572.95
5.0,96794.19
5.0,43748.27
5.0,121281.6
5.0,12959.58
5.0,14889.28
5.0,46557.39
5.0,31641.59
5.0,18064.06
5.0,74920.18
5.0,28757.85
5.0,26768.46
5.0,39118.24
5.0,51929.37
5.0,20742.89
5.0,36686.32
5.0,22267.08
5.0,27157.91
5.0,57294.49
5.0,55540.19
5.0,176345.99
5.0,15068.59
5.0,11068.95
5.0,88827.88
5.0,28834.42
5.0,55129.38
5.0,38151.22
5.0,80704.69
5.0,84283.99
5.0,17973.26
5.0,44335.6
5.0,11824.93
5.0,154801.89
5.0,12767.83
5.0,33592.51
5.0,29807.65
5.0,22222.72
5.0,17118.99
5.0,39145.77
5.0,34284.31
5.0,43983.93
5.0,87197.91
5.0,44739.83
5.0,35945.6
5.0,93760.69
5.0,31249.41
5.0,52599.61
5.0,169415.63
5.0,26713.22
5.0,69569.91
5.0,37688.8
5.0,101009.79
5.0,39760.24
5.0,30318.45
5.0,48738.72
5.0,156422.96
5.0,64899.33
5.0,27239.54
5.0,121664.89
5.0,77325.98
5.0,12083.48
5.0,14825.14
5.0,19226.67
5.0,57076.71
5.0,15326.23
5.0,35557.46
5.0,14310.15
5.0,45975.0
5.0,15135.7
5.0,17020.26
5.0,60211.29
5.0,14059.13
5.0,77662.08
5.0,31693.37
5.0,11630.39
